transcriptionid	videoid	Domain	termname	videoname	deptname	deptacronym	CourseNumber	CourseName	SectionName
b2d3ebc7-2f0c-4816-9c86-e5d451405013	b24cf243-b13d-43b8-96db-4a69ee9cc71c	illinois.edu	Fall 2019	CS 173-BLR August 30, 2019	Computer Science	CS	173	Discrete Structures	AL1/2
b2d74f7a-e3a9-47ed-95bc-02150bbf6986	ab3db402-443b-4efd-8fb2-b77677d0f6cc	illinois.edu	Summer 2020	CS 225-AL1 March 04, 2020	Computer Science	CS	225	Data Structures	AL1/AL2
b2f4ad8f-4173-4c0d-9fb4-e1330ec489dd	001b9800-0386-4df5-829f-4c4a26548889	illinois.edu	Fall 2019	CS 450-BL1 October 16, 2019	Computer Science	CS	450	Numerical Analysis	BL1
b2f4e051-d1b6-4a29-a25e-d32c6fc9d161	4aba3805-ac29-4ac1-929f-db84e3b1cdbb	illinois.edu	Fall 2021	Joint and Conditional Probability Distributions September 23, 2021	Computer Science	CS	361	Prob & Stat for Computer Science	ALL
b30003d9-b82e-4e6e-8583-74b9e70bc831	7ff06aff-50d1-48e6-bce1-5dff59bff99c	illinois.edu	Fall 2020	CS 225 Lecture 2020-08-24 August 24, 2020	Computer Science	CS	225	Data Structures	AL1/AL2
b325b3b7-d8b9-4cae-8506-0612b4a06dd0	f9afea27-05c3-4a03-b687-fbe923c7c19c	illinois.edu	Fall 2019	CS 233-AL2 August 30, 2019	Computer Science	CS	233	Computer Systems	AL1/AL2
b35463ce-f182-4cf9-a133-6ab03c16618f	5a35aefb-5ac1-4371-bac4-09203e2ebdee	illinois.edu	Spring 2021	CS 428 - Software Engineering II February 05, 2021	Computer Science	CS	428	Software Engineering II	ALL
b355e801-bbf0-41a7-bdcd-75906c167014	76c276f9-76e4-4073-ac8f-54a02775f0f5	illinois.edu	Spring 2020	Lecture 17  —  Evaluation of TR Systems  Multi Level Judgements | UIUC	Computer Science	CS	000	Test Course	AB
b355e801-bbf0-41a7-bdcd-75906c167014	76c276f9-76e4-4073-ac8f-54a02775f0f5	illinois.edu	Spring 2020	Lecture 17  —  Evaluation of TR Systems  Multi Level Judgements | UIUC	Computer Science	CS	425	Test Course	AB
b355e801-bbf0-41a7-bdcd-75906c167014	76c276f9-76e4-4073-ac8f-54a02775f0f5	illinois.edu	Fall 2020	Lecture 17  —  Evaluation of TR Systems  Multi Level Judgements | UIUC	Computer Science	CS	410	Text Information Systems	ALL
b355e801-bbf0-41a7-bdcd-75906c167014	76c276f9-76e4-4073-ac8f-54a02775f0f5	illinois.edu	Spring 2020	Lecture 17  —  Evaluation of TR Systems  Multi Level Judgements | UIUC	Electrical and Computer Engineering	ECE	428	Test Course	AB
b355e801-bbf0-41a7-bdcd-75906c167014	76c276f9-76e4-4073-ac8f-54a02775f0f5	illinois.edu	Fall 2020	Lecture 17  —  Evaluation of TR Systems  Multi Level Judgements	Computer Science	CS	410	Text Information Systems	ALL
b35aa7e2-7ef3-4c62-803d-b3fd9aa0901e	34afaf7c-d8d2-4607-b224-d85b43ac0a31	illinois.edu	Spring 2021	STAT 510 /// Random Variables	Statistics	STAT	107	Mathematical Statistics I	A1
b35aa7e2-7ef3-4c62-803d-b3fd9aa0901e	34afaf7c-d8d2-4607-b224-d85b43ac0a31	illinois.edu	Spring 2021	STAT 510 /// Random Variables	Statistics	STAT	510	Mathematical Statistics I	A1
b3650373-d8e2-4255-8ca0-e4372d55ec17	1ff92431-155d-4b5c-a36a-03d0e716e3b3	illinois.edu	Fall 2019	CS 446-D4 October 07, 2019	Computer Science	CS	446	Machine Learning	D4
b36805e6-d5d6-4d4c-a58c-7f1a5f6c233c	5c0e9a13-a5ae-4b6e-b30b-d925225341c9	illinois.edu	Spring 2020	Lecture 20 — Statistical Language Models | UIUC	Computer Science	CS	000	Test Course	AB
b36805e6-d5d6-4d4c-a58c-7f1a5f6c233c	5c0e9a13-a5ae-4b6e-b30b-d925225341c9	illinois.edu	Spring 2020	Lecture 20 — Statistical Language Models | UIUC	Electrical and Computer Engineering	ECE	428	Test Course	AB
b36805e6-d5d6-4d4c-a58c-7f1a5f6c233c	5c0e9a13-a5ae-4b6e-b30b-d925225341c9	illinois.edu	Fall 2020	Lecture 20 — Statistical Language Models | UIUC	Computer Science	CS	410	Text Information Systems	ALL
b36805e6-d5d6-4d4c-a58c-7f1a5f6c233c	5c0e9a13-a5ae-4b6e-b30b-d925225341c9	illinois.edu	Fall 2020	Lecture 20 — Statistical Language Models	Computer Science	CS	410	Text Information Systems	ALL
b36805e6-d5d6-4d4c-a58c-7f1a5f6c233c	5c0e9a13-a5ae-4b6e-b30b-d925225341c9	illinois.edu	Spring 2020	Lecture 20 — Statistical Language Models | UIUC	Computer Science	CS	425	Test Course	AB
b37a29fd-55de-4893-bb2e-ef162944f9fd	730b333a-40cd-4cc4-bab1-790e44af7a01	illinois.edu	Fall 2021	CS241-Lec38-Q05	Computer Science	CS	241	System Programming	AL1
b380e41e-2144-4588-a292-a18ae053c702	b27f490f-3654-470f-867a-3fd2ea1b3950	illinois.edu	Spring 2021	2021_Illinois_CS_Visit_Days_Student_Panel_1.mp4	Computer Science	CS	600	Illinois CS Visit Days	ALL
b3830027-332c-48d0-a19a-b769e0dd4ad8	4bf042be-cdc7-4687-b874-fc815c9cf6e1	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 16.3.2. DFS with pre-post numbering	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
b394edfc-f185-4acc-a08c-cd156b789258	b3f88291-f62d-47ea-ac9d-fa1540b58376	illinois.edu	Fall 2020	Linsys - LU with partial pivoting September 26, 2020	Computer Science	CS	357	Numerical Methods 1	M,N
b3b7fba0-be7c-4861-84bd-8e8c73fa6b08	6247938e-8622-4c53-a28f-3da9f7a59db3	illinois.edu	Summer 2020	CS 173 SU20 AL1 Lecture 21b: Designing Phone Lattices July 28, 2020	Computer Science	CS	173	Discrete Structures	AL1
b3bdd99b-9cdf-4a75-b039-87a30147f442	266db991-a4ff-495c-ab0d-fab452e85dfc	illinois.edu	Spring 2020	lec23 March 25, 2020	Electrical and Computer Engineering	ECE	448	Artificial Intelligence	Q3,Q4
b3bdd99b-9cdf-4a75-b039-87a30147f442	266db991-a4ff-495c-ab0d-fab452e85dfc	illinois.edu	Spring 2020	lec23 March 25, 2020	Computer Science	CS	440	Artificial Intelligence	Q3,Q4
b3d7d48f-403b-4327-b629-2cb090d7a53a	6e841058-de9e-4472-9d12-4be4d779f9d2	illinois.edu	Fall 2021	CS 241 AL2 Fall 2021 August 30, 2021	Computer Science	CS	241	System Programming	AL1
b4141c25-91e6-4987-a8e7-c43f2ade1d8e	4566d5ff-b3ec-45ef-a0e1-9b0f47335319	illinois.edu	Fall 2019	ReactJS Tutorial - 2 - Hello World	Computer Science	CS	000		ABC
b4199b64-0b01-4206-ab5b-9e3e7f74d107	154e3efc-f4c2-41ef-8d59-8323de5f0d7b	illinois.edu	Summer 2020	CS 173 SU20 Section B Lecture 1A June 15, 2020	Computer Science	CS	173	Discrete Structures	BL1
b420b29d-8349-4bcb-896c-893904e48c93	c30fdc36-bf5a-480b-8e00-5644ef1ea8f3	illinois.edu	Fall 2019	ReactJS Tutorial - 16 - Conditional Rendering	Computer Science	CS	000		ABC
b4282b6b-6d72-4884-a9df-7bf1222e8071	c6cf8819-587d-452d-a364-ec12674970a5	illinois.edu	Spring 2019	CS 357-M March 28, 2019	Computer Science	CS	357	Numerical Methods	N
b439275c-a7e6-44cb-a66b-a8dd0946876f	4737e44b-59d2-4633-983f-a80da1502726	illinois.edu	Fall 2019	CS 446-D4 November 18, 2019	Computer Science	CS	446	Machine Learning	D4
b43a75db-4ac0-4906-ba12-90e8e27816e0	f0c95a13-e2d3-4680-a699-ffece8ab442b	illinois.edu	Summer 2020	CS 225-AL1 February 03, 2020	Computer Science	CS	225	Data Structures	AL1/AL2
b4473f98-c152-4559-afd8-1725f293433e	daa1828c-d74c-404d-a0cd-784881232a04	illinois.edu	Summer 2020	CS 173 SU20 Section B Lecture 22B August 01, 2020	Computer Science	CS	173	Discrete Structures	BL1
b44a6271-011d-4df4-88e4-54685e216cf9	76b373bf-e698-4336-b6b3-ab19bdf38e2e	illinois.edu	Fall 2021	CS241-Lec24-Q02	Computer Science	CS	241	System Programming	AL1
b44a8c29-1062-4c31-94ad-d4a85d9ba00b	ccf99e04-4384-4dbb-b31c-fcb3969a087f	illinois.edu	Fall 2020	Errors - Making predictions August 21, 2020	Computer Science	CS	357	Numerical Methods 1	M,N
b4522dda-4c47-4ca9-8b1a-bd3112ac98da	f0e01c5c-8f00-476c-a727-e38edb3da46c	illinois.edu	Spring 2020	images	Computer Science	CS	418	Interactive Computer Graphics	AL1
b453c86f-9caf-4027-8240-8097275ab0d4	8bca0d20-c1e9-45b3-b4fe-fa74c4ffd952	illinois.edu	Spring 2020	lec27 April 06, 2020	Computer Science	CS	440	Artificial Intelligence	Q3,Q4
b453c86f-9caf-4027-8240-8097275ab0d4	8bca0d20-c1e9-45b3-b4fe-fa74c4ffd952	illinois.edu	Spring 2020	lec27 April 06, 2020	Electrical and Computer Engineering	ECE	448	Artificial Intelligence	Q3,Q4
b45cdc66-cfa8-4fda-a114-aa63561db171	cd645d04-79bc-4709-a631-3bd1784301bf	illinois.edu	Spring 2021	CS 498 Topics in algorithms. Lecture 15: Matchings II March 30, 2021	Computer Science	CS	498	Topics in algorithms	to1/to2
b48a03c3-9148-4cb8-8d12-591953b5ac11	c5d442b5-c0ac-4e0b-95a3-f869349f0a4b	illinois.edu	Spring 2019	CS 374-AL1 April 10, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
b49e91e2-4539-4385-ad33-b8a7717786a0	fbb49a7b-55d4-4a77-85c2-417711ade264	illinois.edu	Fall 2020	Workshop October 23 (Q2 review) October 25, 2020	Electrical and Computer Engineering	ECE	110	Introduction to Electronics	ALL
b4a4f5c9-57ee-464c-9012-4fe0f0503998	36f42300-23a9-4554-be72-b6c4ca56d94f	gvsu.edu	Spring  2021	Conditional Branching	School of Computing and Information Systems	CIS	351	Computer Organization and Assembly Language	ALL
b4ac736e-970e-4bc2-9eb7-7273fc70f1c2	235697d7-58ae-4d77-842d-11fb2ac97df1	illinois.edu	Spring 2021	CS361 Discussion ADH 03/03 March 03, 2021	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
b4cc2383-0f71-4c2e-ab37-b1a1566972f5	c86ae6a9-3beb-47b0-aab5-e70eeae5b08a	illinois.edu	Spring 2021	CS 498 Topics in algorithms. Lecture 7: Fibonacci heaps February 23, 2021	Computer Science	CS	498	Topics in algorithms	to1/to2
b4cc9657-bcfc-4edc-b32e-2c428cd502ad	eac237b6-7d30-4ea1-9828-e2717ad4f753	illinois.edu	Spring 2020	ECE 448-Q3 January 24, 2020	Computer Science	CS	440	Artificial Intelligence	Q3,Q4
b4cc9657-bcfc-4edc-b32e-2c428cd502ad	eac237b6-7d30-4ea1-9828-e2717ad4f753	illinois.edu	Spring 2020	ECE 448-Q3 January 24, 2020	Electrical and Computer Engineering	ECE	448	Artificial Intelligence	Q3,Q4
b4cc9657-bcfc-4edc-b32e-2c428cd502ad	eac237b6-7d30-4ea1-9828-e2717ad4f753	illinois.edu	Spring 2020	ECE 448-Q3 January 24, 2020	Electrical and Computer Engineering	ECE	448	Artificial Intelligence	Q3,Q4
b4cc9657-bcfc-4edc-b32e-2c428cd502ad	eac237b6-7d30-4ea1-9828-e2717ad4f753	illinois.edu	Spring 2020	ECE 448-Q3 January 24, 2020	Computer Science	CS	440	Artificial Intelligence	Q3,Q4
b4d228ae-bbe6-4488-8e9c-b5b57f8db302	fbe06e62-617e-4805-903c-2281ad1c7dbc	illinois.edu	Spring 2020	What is means to be professional April 24, 2019	Demonstration	Example	400	Example use of ClassTranscribe	AL1
b4d5366c-8346-45b5-853d-0d5efc790da4	698e9b76-86e4-4878-8854-4d3423a63f5f	illinois.edu	Spring 2020	CS241-Lec02-Q01 test2	Computer Science	CS	425	Test Course	AB
b4d5366c-8346-45b5-853d-0d5efc790da4	698e9b76-86e4-4878-8854-4d3423a63f5f	illinois.edu	Spring 2020	CS241-Lec02-Q01 test2	Computer Science	CS	000	Test Course	AB
b4d5366c-8346-45b5-853d-0d5efc790da4	698e9b76-86e4-4878-8854-4d3423a63f5f	illinois.edu	Spring 2020	CS241-Lec02-Q01 test2	Electrical and Computer Engineering	ECE	428	Test Course	AB
b4d95ab3-c241-435f-9639-c24f2ac5436e	3deee705-355f-45be-8553-54d7f7845177	illinois.edu	Spring 2021	ADV476 Final Presentation_ Elijona Kita_Tiffany _ Co in China (1) FINAL PRESENTATION April 28, 2021	Advertising	ADV	476	Global Advertising 	B
b4da1fd1-6633-4abc-9857-a0c39e3d8301	f8ba900f-9e1b-4791-b572-c7faacad317d	illinois.edu	Fall 2019	CS 242-CPS November 15, 2019	Computer Science	CS	242	Programming Studio	AL1
b4e16801-06c2-480e-9c5d-f8016015a030	c6004aae-9fba-42bb-83f9-d6ece9fc92de	illinois.edu	Fall 2019	CS 446-D4 October 21, 2019	Computer Science	CS	446	Machine Learning	D4
b4ec2d2b-8522-4ee1-88f1-77c84b6f0429	c5d442b5-c0ac-4e0b-95a3-f869349f0a4b	illinois.edu	Spring 2019	CS 374-AL1 April 10, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
b4efecab-e0c0-41b8-b21e-6ccca0ed2893	c74e53e3-7589-4a9d-aed5-967e3f8d0b53	illinois.edu	Fall 2021	CS241-Lec06-Q01	Computer Science	CS	241	System Programming	AL1
b5019e23-e4d4-4622-a1ff-36ec88dd2a16	a8a26709-09a0-4e84-98d0-40c389c347cd	illinois.edu	Fall 2019	CS 446-D4 October 16, 2019	Computer Science	CS	446	Machine Learning	D4
b51196a6-4657-434b-84c9-aac164956c27	ac93fcd1-710b-4493-b246-3620fbb6f627	illinois.edu	Spring 2021	Ch7   Simulating SLR	Statistics	STAT	420	Calculus-based coverage of linear modeling	3&4
b536ae27-12ca-4c1b-93ff-b3b21ef1ddfe	86a2942d-ee5b-4108-8a97-8bee59975d96	illinois.edu	Fall 2019	CS 446-D4 December 02, 2019	Computer Science	CS	446	Machine Learning	D4
b53ee613-65e4-4eea-a5fe-87fdc42516b0	c92c31d7-0e35-4349-ad3e-f604e9d643d3	illinois.edu	Spring 2021	CS361 Discussion ADC March 3 March 03, 2021	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
b54223f7-fbef-4bed-bc3a-d7218ebaf2a7	d674951f-f141-4e21-961b-e0be9841738d	illinois.edu	Fall 2020	CS 225 Lecture 2020-11-30 November 30, 2020	Computer Science	CS	225	Data Structures	AL1/AL2
b55f6dd6-b843-4e30-8361-c2cf817411e5	c460734b-b6bf-470b-9319-cac580d1efee	illinois.edu	Fall 2020	Bond Valuation Introduction September 25, 2020	Publishing	PUB	000	Publishing	FIN500
b55f6dd6-b843-4e30-8361-c2cf817411e5	c460734b-b6bf-470b-9319-cac580d1efee	illinois.edu	Fall 2020	Bond Valuation Introduction September 25, 2020	Publishing	PUB	000	Publishing	FIN500
b572adb1-f9c2-41af-a1ed-796c2958533c	c5ae7712-ac57-451a-a61c-574f9600f3dc	illinois.edu	Spring 2021	Binary Addition August 30, 2018	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
b572adb1-f9c2-41af-a1ed-796c2958533c	c5ae7712-ac57-451a-a61c-574f9600f3dc	illinois.edu	Spring 2021	Binary Addition August 30, 2018	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
b576bfa1-95ea-4fad-acf6-d40987171e40	04abd2ec-468f-460f-bd08-2b585887543c	illinois.edu	Spring 2021	Datapath Simulator Tips August 28, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
b576bfa1-95ea-4fad-acf6-d40987171e40	04abd2ec-468f-460f-bd08-2b585887543c	illinois.edu	Spring 2021	Datapath Simulator Tips August 28, 2020	Computer Science	CS	233	Computer Architecture	AL1/AL2/ALP/ALR
b57d485e-07f9-4dec-a741-5c920efb4116	8a10d329-7a9b-4eee-bcaf-d0e4dc50d06c	illinois.edu	Fall 2019	CS 173-BLR September 23, 2019	Computer Science	CS	173	Discrete Structures	AL1/2
b5988027-6eb6-4ec5-be14-8e4e967992b4	5402d49c-97e9-4e8c-9ac0-192350733cdb	illinois.edu	Spring 2021	CS 428 - Software Engineering II April 28, 2021	Computer Science	CS	428	Software Engineering II	ALL
b599210f-ecad-4734-895d-83a3cc025112	97b38269-865c-4dc3-8f5a-5d666929b9a0	illinois.edu	Spring 2020	Lecture 31 — Link Analysis -- Part 1 | UIUC	Computer Science	CS	000	Test Course	AB
b599210f-ecad-4734-895d-83a3cc025112	97b38269-865c-4dc3-8f5a-5d666929b9a0	illinois.edu	Spring 2020	Lecture 31 — Link Analysis -- Part 1 | UIUC	Computer Science	CS	425	Test Course	AB
b599210f-ecad-4734-895d-83a3cc025112	97b38269-865c-4dc3-8f5a-5d666929b9a0	illinois.edu	Fall 2020	Lecture 31 — Link Analysis -- Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
b599210f-ecad-4734-895d-83a3cc025112	97b38269-865c-4dc3-8f5a-5d666929b9a0	illinois.edu	Spring 2020	Lecture 31 — Link Analysis -- Part 1 | UIUC	Electrical and Computer Engineering	ECE	428	Test Course	AB
b599210f-ecad-4734-895d-83a3cc025112	97b38269-865c-4dc3-8f5a-5d666929b9a0	illinois.edu	Fall 2020	Lecture 31 — Link Analysis -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
b59f5714-a3c3-45d5-9629-e013ca56e471	8d89a223-b67c-41ef-aa3d-68e1b249656f	illinois.edu	Spring 2019	CS 374-AL1 March 15, 2018	Computer Science	CS	374	Intro to Algs & Models of Comp	AL1
b5aba53f-8416-4b46-9331-31d4d1b68f92	63fc2a09-ccc5-4303-829d-5c5c90302c14	illinois.edu	Spring 2021	CS361 Discussion ADA 3/3 March 03, 2021	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
b5e6d301-45bf-4d9d-bbf1-1be9bb9ae8d3	d968d9cb-c171-4712-9b25-94bcd0c21122	illinois.edu	Fall 2020	12.4. Computing the longest increasing subsequence (really slowly)	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
b5e6d301-45bf-4d9d-bbf1-1be9bb9ae8d3	d968d9cb-c171-4712-9b25-94bcd0c21122	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 12.4. Computing the longest increasing subsequence (really slowly)	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
b5ea7528-8405-4e88-a7ac-592f6f45187e	db6de850-7f4f-4f00-bf97-5f87eb466d29	illinois.edu	Fall 2021	CS241-Lec15-Q05	Computer Science	CS	241	System Programming	AL1
b60c87d0-8e19-4a2e-9603-22fbf4bb79b4	efb36d26-f8d2-447a-86ab-d67f3e501b55	illinois.edu	Spring 2020	BIOE360(2-24-2020) February 24, 2020	Electrical and Computer Engineering	ECE	428	Test Course	AB
b60c87d0-8e19-4a2e-9603-22fbf4bb79b4	efb36d26-f8d2-447a-86ab-d67f3e501b55	illinois.edu	Spring 2020	BIOE360(2-24-2020) February 24, 2020	Bioengineering	BIOE	202	Cell and Tissue Engineering Lab	AL1
b60c87d0-8e19-4a2e-9603-22fbf4bb79b4	efb36d26-f8d2-447a-86ab-d67f3e501b55	illinois.edu	Spring 2020	BIOE360(2-24-2020) February 24, 2020	Computer Science	CS	000	Demo	TY1
b60c87d0-8e19-4a2e-9603-22fbf4bb79b4	efb36d26-f8d2-447a-86ab-d67f3e501b55	illinois.edu	Spring 2020	BIOE360(2-24-2020) February 24, 2020	Computer Science	CS	000	Demo	TY1
b60c87d0-8e19-4a2e-9603-22fbf4bb79b4	efb36d26-f8d2-447a-86ab-d67f3e501b55	illinois.edu	Spring 2020	BIOE360(2-24-2020) February 24, 2020	Computer Science	CS	000	Webinar Demo	TY1
b60c87d0-8e19-4a2e-9603-22fbf4bb79b4	efb36d26-f8d2-447a-86ab-d67f3e501b55	illinois.edu	Spring 2020	BIOE360(2-24-2020) February 24, 2020	Computer Science	CS	000	BIOE360	TY1
b60c87d0-8e19-4a2e-9603-22fbf4bb79b4	efb36d26-f8d2-447a-86ab-d67f3e501b55	illinois.edu	Spring 2020	BIOE360(2-24-2020) February 24, 2020	Computer Science	CS	000	Webinar Demo	TY1
b60c87d0-8e19-4a2e-9603-22fbf4bb79b4	efb36d26-f8d2-447a-86ab-d67f3e501b55	illinois.edu	Spring 2020	BIOE360(2-24-2020) February 24, 2020	Computer Science	CS	000	COVID-19 Demo	AL1
b60c87d0-8e19-4a2e-9603-22fbf4bb79b4	efb36d26-f8d2-447a-86ab-d67f3e501b55	illinois.edu	Spring 2020	BIOE360(2-24-2020) February 24, 2020	Bioengineering	BIOE	360	Transport and Flow in Bioengineering	LEC
b60c87d0-8e19-4a2e-9603-22fbf4bb79b4	efb36d26-f8d2-447a-86ab-d67f3e501b55	illinois.edu	Spring 2020	BIOE360(2-24-2020) February 24, 2020	Computer Science	CS	000	Test Course	AB
b60c87d0-8e19-4a2e-9603-22fbf4bb79b4	efb36d26-f8d2-447a-86ab-d67f3e501b55	illinois.edu	Spring 2020	BIOE360(2-24-2020) February 24, 2020	Computer Science	CS	425	Test Course	AB
b60fb3d4-0600-4074-8432-449ea0067907	a16ddf30-a7ce-4b89-a8b4-d3bab9060d21	illinois.edu	Fall 2021	CS241-Lec13-Q04	Computer Science	CS	241	System Programming	AL1
b6136ae2-f62c-4bf8-81fa-70cb86f08963	8fb590fa-001c-4004-8742-36637baa48c0	illinois.edu	Fall 2020	OfficeHour_Hongye_MidtermReview_Covmat_PCA_etc November 09, 2020	Computer Science	CS	361	Probability and Statistics for Computer Science	AL1
b6163f1a-2a80-4f98-bee4-f94e46904704	82680292-974f-4ed0-978b-af9b84cfb470	illinois.edu	Fall 2019	CS 446-D4 September 30, 2019	Computer Science	CS	446	Machine Learning	D4
b63615e9-95ac-47c9-8e51-b67eac466648	f07134eb-7776-49f3-b7f4-55e56bd956f7	illinois.edu	Spring 2020	BIOE 201 October 01, 2020	Bioengineering	BIOE	000	EPUB Creation	AL0
b63f07ad-1323-4789-aba6-a5052e9fd4de	c36634ae-f318-4583-8fa7-d73203ca5c96	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 19.2. Greedy Algorithms: Tools and Techniques	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
b640c946-cef1-438d-bfe7-b696478e0152	4d44b883-8b76-48ef-9d5f-7f9a294e2fd6	illinois.edu	Spring 2019	CS 450-B3 March 15, 2019	Computer Science	CS	450	Numerical Analysis	B3
b64591c6-25a5-4972-83f5-7dc6d23c655d	8eac56d5-4dae-4101-8d12-38a3021191cf	illinois.edu	Spring 2020	BIOE360(2-3-2020)	Bioengineering	BIOE	360	Transport and Flow in Bioengineering	LEC
b6710b7b-116d-4ae9-9d66-f649350445f3	5cf4c2c6-6ac0-4e19-935b-17637ebb49b3	illinois.edu	Spring 2020	ADV476 Emerging Markets	Advertising	ADV	476	Global Advertising	ADV476 Global Advertising
b6710b7b-116d-4ae9-9d66-f649350445f3	5cf4c2c6-6ac0-4e19-935b-17637ebb49b3	illinois.edu	Spring 2021	ADV476 Week 12:  Emerging Markets and Developing Countries  April 10, 2021	Advertising	ADV	476	Global Advertising 	B
b681599f-1223-4f55-aca4-e57ac7b4b6cd	465e0658-af49-4e55-bce0-9959002af3cf	illinois.edu	Fall 2021	CS241-Lec14-Q05	Computer Science	CS	241	System Programming	AL1
b68253d5-8cab-4dd8-ac98-d71930183ec5	1f12f297-3b6d-4890-8faf-9998f366938c	illinois.edu	Spring 2020	lec36 - Mechanism Design April 24, 2020	Computer Science	CS	440	Artificial Intelligence	Q3,Q4
b68253d5-8cab-4dd8-ac98-d71930183ec5	1f12f297-3b6d-4890-8faf-9998f366938c	illinois.edu	Spring 2020	lec36 - Mechanism Design April 24, 2020	Electrical and Computer Engineering	ECE	448	Artificial Intelligence	Q3,Q4
b6912b93-e0b6-40f5-b123-e9e68bca69f9	3e9cf341-2646-4d3d-99c1-2ae36d23adbf	illinois.edu	Fall 2020	9/2 - DFA Construction September 02, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
b69afe7d-edce-49ce-a591-bac6720d079a	b475b10d-bedd-45a9-bab7-5726fde321a5	illinois.edu	Spring 2020	03-13	Computer Science	CS	473	Algorithms	All
b6a84df8-99df-44a0-802f-36f03c630c5f	911fb5e9-3afc-4618-b192-1e20ba90f133	illinois.edu	Spring 2019	CS 125 Fall 2018: Wed 9.5.2018. Loops and Arrays	Computer Science	CS	125	Intro to Computer Science	AL1
b6b4a475-64b3-445c-9849-49b145decb4a	87d36141-4a8a-4c57-b1a4-e985b241391f	illinois.edu	Fall 2021	CS361 8/31 ADH Discussion August 31, 2021	Computer Science	CS	361	Prob & Stat for Computer Science	ALL
b6c6ad53-7bca-4baa-b5a7-2d219dc291ca	3b4044e7-6745-4d0a-b5b6-d0c80246fe38	illinois.edu	Fall 2020	UIUC CS 374 FA 20: 16.7. An Application of directed graphs to make	Computer Science	CS	374	Introduction to Algorithms & Models of Computation	ANY
b6cf130c-a8fd-42d6-979b-2037d3be7212	ccc8833a-9774-4030-81b0-e9ce73f25c25	illinois.edu	Fall 2021	CS241-Lec27-Q07	Computer Science	CS	241	System Programming	AL1
b6d14c67-84d5-426e-bce0-4b889037cc1d	acaa0554-9d32-4128-9a65-12839a1e8e04	illinois.edu	Spring 2021	quiz1-preview Evaluate a while loop August 11, 2020	Computer Science	CS	101	Introduction to Computing for Engineers and Scientists	AL1
b6ddef93-d863-44ff-b6fc-f2720a1be8e5	93a8398c-ce67-407b-aeb3-4186261962cd	illinois.edu	Fall 2020	CS 225 Lecture 2020-10-19 October 19, 2020	Computer Science	CS	225	Data Structures	AL1/AL2
b6f9dd1a-1d38-48b8-8942-d107c9d4d2b7	485ab7f5-7102-4e5b-a999-d543cc57fa43	illinois.edu	Fall 2020	Lecture 30 — Web Indexing	Computer Science	CS	410	Text Information Systems	ALL
b6f9dd1a-1d38-48b8-8942-d107c9d4d2b7	485ab7f5-7102-4e5b-a999-d543cc57fa43	illinois.edu	Spring 2020	Lecture 30 — Web Indexing | UIUC	Electrical and Computer Engineering	ECE	428	Test Course	AB
b6f9dd1a-1d38-48b8-8942-d107c9d4d2b7	485ab7f5-7102-4e5b-a999-d543cc57fa43	illinois.edu	Spring 2020	Lecture 30 — Web Indexing | UIUC	Computer Science	CS	425	Test Course	AB
b6f9dd1a-1d38-48b8-8942-d107c9d4d2b7	485ab7f5-7102-4e5b-a999-d543cc57fa43	illinois.edu	Spring 2020	Lecture 30 — Web Indexing | UIUC	Computer Science	CS	000	Test Course	AB
b6f9dd1a-1d38-48b8-8942-d107c9d4d2b7	485ab7f5-7102-4e5b-a999-d543cc57fa43	illinois.edu	Fall 2020	Lecture 30 — Web Indexing | UIUC	Computer Science	CS	410	Text Information Systems	ALL
b704fcfb-df30-4acb-ab17-bd62c52c6591	07be5408-3aae-46de-8bcf-888c705e0abf	illinois.edu	Fall 2021	CS 241 (SP21) April 26, 2021	Computer Science	CS	241	System Programming	AL1
b70af236-f8c1-48f2-9858-ec223e5ca731	017dc19a-9cbd-4358-a0e3-ed59096f022d	illinois.edu	Fall 2020	CS/ECE 374 fa20 Disc ADE: 4-5 November 06, 2020	Computer Science	CS	374	(Live)Introduction to Algorithms & Models of Computation	Live
b7333ccc-5230-4e01-a08c-def8aca4942e	8b93f22a-adfb-4aef-a53a-d41fe00951ba	illinois.edu	Fall 2021	CS 241 (SP21) March 15, 2021	Computer Science	CS	241	System Programming	AL1
